Propellers, Ships;84.87
Protein Concentrates;21.06
Protein Hydrolysates;21.06
Proteins - Hardened in Primary Forms;39.13
Proteins - Other;35.04
Proton Microscopes;90.12
Protractors;90.17
Provitamins and Vitamins;29.36 not in capsules
Pruning Knives;82.11
Psychrometers;90.25
Puffed Rice;19.04
Pulleys and Pulley Blocks;84.83
Pulley Tackle;84.25
Pullovers;61.10
Pulp - of Cotton Linter;47.06
Pulp - of Esparto;47.06
Pulp - of Recovered (waste and Scrap) Paper and Paperboard;47.06
Pulp - of Straw;47.06
Pulp of Vegetable Fibre;47.06
Pulp - of Wood;47.01 to 47.05
Pulpwood, in the form of Chips;44.01
Pulpwood, Other;44.03
Pulverising Machinery, Mineral;84.74
Punga;53.03
Pumice Stone, Crude;25.13
Pumpkins;Chapter 07
Pumps, Air or Vacuum;84.14
Pumps, Liquid, including Petrol and Oil Measuring;84.13
Punched Card (Accounting and Statistical) Machines;84.13
Punches, Perforating;82.03
Punching Machines (Metal Working);84.62
Puree Fruit;20.07
Purifying Apparatus;84.21
Purses, Leather, Plastics or Textile;42.02
Push Button Switches;87.15
Push Chairs, Baby;87.15
Push Rods;84.09 or 84.48 or 87.08
Puttees;64.06
Putty;32.14
Puzzles;95.03
Pyjama Cases;63.07
Pyjamas;61.07 or 61.08 or 62.07 or 63.08
Pyrethrum;12.11 or 13.02
Pyrolignites;38.24
Pyrometers;90.25
Pyrophoric Alloys;36.06
Pyrophosphoric Acid;28.09
Pyrotherchnic Articles;36.04
Quarters (Footwear Parts);64.06
Quartz and Quartzite, Crude other than Precious Stone;25.06
Quartz Crystal, Piezo Electric, Mounted;85.41
Quartz Crystals, Piezo Electric Unmounted;71.03 or 71.04
Quartz, Fused;Chapter 70
Quaternary Ammonium Salts and Hydroxides;29.23
Quebracho Extract;32.01
Queensland Hemp;53.03
Quicklime;25.22
Quillaia Bark;14.04
Quills, Raw;05.05
Quilt Covers;63.02
Quilted Textile products in the piece;58.11
Quilts (Stuffed Furnishings);94.04
Quinces;Chapter 08
Quinine;29.39
Rabbit Hutches;44.21
Rabbits, Dead;02.08
Rabbit Hair;51.02
Rabbits, Domestic;01.06
Rabbit Skins, Raw;43.01
Rackets and Rachet Frames;95.06
Racks, Desk, of Base Metal;83.04
Radar Apparatus;85.26
Radiation Apparatus;90.18 or 90.22 or 90.30
Radiators, Central Heating, Non Electric - Aluminium;76.15
Radiators, Central heating, Non Electric - Iron or Steel;73.22
Radiators for Motor Vehicles;87.08
Radio - Apparatus;85.17 or 85.25 or 85.26 or 85.27
Radio - Broadcast Apparatus;85.25 or 85.27
Radio - Communications Apparatus;85.17
Radio - Navigational Aids;85.26
Radio - Radar;85.26
Radio - Radio gramophones;85.27
Radio - Remote Control Apparatus;85.26
Radio - Test Equipment;Chapter 90
Radio - Transmitter Receivers;85.17 or 85.25
Radio - Tuners;85.27
Radio - Valves and Tubes;85.40
Radio Navigational Aid Apparatus;85.26
Radio Remote Control Apparatus;85.26
Radio, Television and Radar Vehicles (Special Purpose Motor Lorries);87.05
Radio Active Chemical Elements and compounds;28.44
Radio Guided Aircraft;88.02
Radiography Apparatus;90.22
Radio Telegraphic/Radio Telephonic Apparatus;85.17
Radio Telephones;85.17
Radiotherapy Apparatus;90.22
Raffia;14.01
Rafts;89.07
Rags, Wool or other Animal Hair, Pulled or Garneted;51.04
Rag, other than Pulled or Garneted;63.10
Rail Locomotives - Electric;86.01
Rail Locomotives - Non Electric;86.02
Railway and Tramway - Coaches, Vans and Trucks, mechanically Propelled;86.03
Railway and Tramway - Goods Vans, Wagons and Trucks;86.06
Railway and Tramway - Locomotive and Rolling Stock Parts;86.07
Railway and Tramway - Passenger Coaches and Luggage Vans not Mechanically Propelled;86.05
Railway Servicing Rolling Stock - Not Mechanically Propelled;86.04
Railway Servicing Rolling Stock - Rank and Cask Wagons;86.06
Railway Servicing Rolling Stock - Track Fixtures and Fittings;86.08
Railway Fog Signals;36.04
Railway Sleepers, Iron or Steel;73.02
Railway Sleepers, Wood;44.06
Railway Track Material, Iron or Steel;73.02
Rain Gauges;90.15
Raincoats - Plastic;39.26
Raincoats - Textile;Chapter 61 or Chapter 62
Raising Machines;84.51
Raisins;08.06
Rakes (Hand Tools);82.01
Rakes, hay and Side Delivery;84.33
Ram Jets;84.12
Ramie - Fabrics, Woven;53.11
Ramie - Raw or Processed, but not spun;53.05
Ramie - Rope, Twine;563.07
Ramie - Yarn and Thread;53.08
Rangefinders, Optical and Opto-Electronic;90.15
Ranges, Non Electric, Iron or Steel;73.21
Rape Oil (including Colza Oil);15.14 or 15.18
Rape Seed;12.05
Rape Seed Cake and Meal;23.06
Raschel Lace;60.02
Rasps;82.03
Rat Poisons;38.08
Rattan Canes;14.01
Rattles;92.08 or 95.03
Razor Blades and Blanks;82.12
Razors, Electric;85.10
Razors, non Electric including parts;82.12
Razor, Safety;82.12
Reaction Engines;84.11 or 84.12
Reactors, Nuclear;84.01
Reaction Initiators and Accelerators for Chemical Processes;38.15
Reading Covers (for Books) of Leather;42.05
Reading Jackets (for Books) of Plastics;39.26
Reagents - Blood Grouping;30.02 or 30.06
Reagents - Diagnostic or Laboratory;38.22
Reamers;82.07
Reaping Machines;84.33
Reaping Tools, Hand;82.01
Recoil Absorbers;93.05
Recoil Mechanisms;93.05
Record Players;85.19
Record Players, Combined with Radio Broadcast Receivers;85.27
Recorded Media for Sound or other Similarly Recorded Phenomena;85.23
Recorders, Tape - Instrumentation;85.43
Recorders, Tape - Sound;85.19
Recording Apparatus, Sound;85.19
Recording Apparatus, Time;91.06
Recording Tapes;85.23
Recording, Sound or Data CD;85.23
Records, Gramophone;85.23
Rectifiers - Battery Chargers;85.04
Rectifiers - Mercury Arc, Metal Tank;85.04
Rectifiers - Mercury Arc, Valve;85.40
Rectifiers - Selenium and Copper;85.04
Rectifiers - Semi-Conductor;85.41
Rectifiers - Valve and Tube;85.40
Rectifying Apparatus;85.04 or 85.40 or 85.41
Redfish;Chapter 3
Red Lead;28.24
Reducers - Apparatus;90.08 or 90.10
Reducers - Photographic Chemicals;37.07
Reducers - Pressure Reducers;84.81
Reducers - Tube/Pipe Fittings;73.07
Reduction Gear;84.06 or 84.83
Reeds (Plaiting Material);14.01
Reeling Machines for Yarn;84.45
Reels, Fishing;95.07
Reels for Cables, Piping and the like, of Iron or Steel;73.26
Reels, Sewing Thread, Wood;44.21
Refrigeration Gas Compressors;84.14
Refrigerators;84.18
Refractometers;90.27
Refractory Articles, Unfired;68.15
Refractory Cements or Mortars;38.16
Refractory Goods, Fired, Non Constructional;69.03
Refuse Collection Vehicles;87.04
Regenerated Cellulose Sheets;39.19 or 39.20 or 39.21
Regulators and Control units;90.32
Reinforcing (including deformed) Bars of Iron or Steel;72.13 or 72.14
Reinforcing Fabric of Aluminium Wire;76.16
Reinforcing Fabric of Copper Wire;74.14
Reinforcing Fabric of Iron or Steel Wire;73.14
Relays, Electrical;85.35 or 85.36
Religious Articles;71.14 or 83.06 or 96.01
Remote Control Radio Apparatus;85.26
Remote Controls (infra red);85.43
Rennet;35.07
Reproducing Apparatus, Sound;85.19
Reservoirs, Aluminium;76.11 or 76.12
Reservoirs, Copper;74.19
Reservoirs, Iron or Steel;73.09 or 73.10
Residues, Fatty;15.22
Resin Acids;38.06
Resinoids (Essential Oils);33.01
Resins, Natural;13.01
Rigs, Floating or Submersible and Drilling or Production, for Oil or Gas Extraction;89.05
Ring (Jewellery);71.13
Ring Spanners;82.04
Riveting Machines, Metal Working;84.63
Rivets, Metal - Blinds, Tubular Pop and Bifurcated;83.08
Rivets, Metal - Copper;74.15
Rivets, Metal - Iron or Steel;73.18
Road-Rail Containers;86.09
Road rollers, Mechanically Propelled;84.29
Road rollers, Not Mechanically Propelled;84.29
Road sweeper Lorries;87.05
Robes;43.03 or 61.14 or 62.11
Robots, Industrial - Handling;84.28
Robots, Industrial - Welding;85.15
Robots, Industrial - Multi Functional;84.79
Rock Drilling Bits;82.07
Rock Salt;25.01
Rock Wool;68.06
Rockets - Ammunition;93.06
Rockets - Engines;84.12
Rockets - For Aircraft, Guided Missile, etc;84.12
Rockets - Pyrotechnics;36.04
Rockets - Projectors and Launchers;93.01
Rockets - Ramps and Towers;84.79 or 88.05
Rocking Chairs;94.01 or 94.02
Rods, Fishing;95.07
Rods - Aluminium;76.04
Rods - Base Metal, Coated or Corded with Flux Materials for Soldering, Welding, etc;83.11
Rods - Copper;74.07
Rods - Lead;78.03
Rods - Magnesium;81.04
Rods - Nickel;75.05
Rods - Plastics;39.16
Rods - Rubber;40.06 or 40.08 or 40.17
Rods - Tin;80.03
Rods - Zinc;79.04
Roes;16.04
Rolls Film - Sensitised and Unexposed;37.02
Rolls Film - Exposed but not Developed;37.04
Rolls Film - Exposed and Developed;37.05 or 37.06
Rolled Gold;71.09
Roller Bearings;84.82
Rollers, Lawn and Sports Ground;84.32
Rollers, Road, Self propelled;84.29
Rollers, Road, Not Self Propelled;84.30
Rolling Mill (Metal Working), handling Machinery;84.28
Rolling Pins of Wood;44.19
Rolling Pins, Ceramic;69.11 or 69.12
Rolls (Machinery) Metal Rolling Mills;84.55
Rompers;61.11 or 62.09
Roof Capping, zinc;79.07
Roofing Tiles - Asbestos Cement;68.11
Roofing Tiles - Cement or Concrete;68.10
Roofing Tiles - Ceramic;69.05
Roofing Tiles - Slate;68.03
Root Harvesters, Lifters and Toppers;84.33
Roots for use in Perfumery, Pharmacy, Insecticides, etc;12.11
Roots, Plant (other than tuberous);06.02
Roots, Tuberous;06.01
Rope - Aluminium;76.14
Rope - Copper;74.13
Rope - Iron or Steel;73.12
Rope Making Machinery;84.79
Rope - Textile;56.07
Rope - Textile, Scrap or Worn Out;63.10
Rose Stocks, Trees, Shrubs, Bushes and Plants;06.02
Rosettes - Base Metal;83.06
Rosettes - Ceramics;69.05
Rosettes - Glass;70.16
Rosettes - Plaster;68.09
Rosettes - Textiles;61.17 or 62.17 or 63.07
Rosin;38.06
Rotary Convertors, Electric;85.02
Rotachutes;88.04
Rotors - Pump Rotors;40.16
Rotors - For Compressors;84.14
Rotors - For Gas Turbines;84.11
Rotors - For Helicopters, etc;88.03
Rotors - For Steam Turbines;84.06
Rotors - For Hydraulic Turbines;84.10
Rotors - For Turbo Jet Engines;84.11
Rotors and Stators (Unwound);85.03
Roundabouts, Fairground;95.08
Rovings - Of Abaca;53.05
Rovings - Of Cotton;52.03
Rovings - Of Flax;53.01
Rovings - Of Glass Fibres;70.19
Rovings - Of Man Made Staple Fibres;55.06 or 55.07
Rovings - Of Silk;50.03
Rovings - Of Wool;51.05
Rovings - Roving Cans;84.48
Rovings - Roving Machines;84.45
Rowing Apparatus, Exercise;95.06
Rowing Boats;89.03
Rubber - Accelerators, Prepared;38.12
Rubber - Apparel;40.15
Rubber - Balata;40.01
Rubber - Belts and Belting, Conveyor, Elevator, machinery or Transmission;40.10
Rubber - Carpet, Underlay;40.08
Rubber - Cord, Vulcanised;40.07
Rubber - Cord, Textile Covered;56.04
Rubber - Dispersions;40.05
Rubber - Ebonite;40.17
Rubber - Flooring and Tiles;40.08
Rubber - Footwear;64.01 or 64.02
Rubber - Gloves;40.15
Rubber - Gutta-Percha;40.01
Rubber - Hard Ebonite and Vulcanite);40.17
Rubber - Hosepiping;40.09
Rubber - Hot Water Bottles;40.14
Rubber - Hygienic and Pharmaceutical Articles;40.14
Rubber - Inflatable Goods;40.16
Rubber - Latex, Natural;40.01 or 40.05
Rubber - Latex, Synthetic;40.02 or 40.05
Rubber - Masterbatch;40.05
Rubber - Mats and Matting;40.08 or 40.16
Rubber - Natural, Raw;40.01
Rubber - Parings;40.04
Rubber - Piping and Tubing;40.09
Rubber - Plates, Sheets and Strips;40.05 or 40.08 or 40.17
Rubber - Profile Shapes;40.08 or 40.17
Rubber - Raw, Natural;40.01
Rubber - Raw, Synthetic;40.02
Rubber - Reclaimed;40.03
Rubber - Rods;40.06 or 40.08 or 40.17
Rubber - Roller Covering for Machinery;40.09
Rubber - Scraps;40.04 or 40.17
Rubber - Seats, Fluid and Oil;40.16
Rubber - Solutions;40.05
Rubber - Stationery Requisites;40.16
Rubber - Synthetic, Raw;40.02
Rubber - Thread;40.06 or 40.07
Rubber - Thread, Textile Covered;56.04
Rubber - Tyres;40.11 or 40.12
Rubber - Vulcanite;40.17
Rubber - Waste;40.04 or 40.17
Rubber - Working Machinery;84.77
Ruches;61.17 or 62.17
Rucksacks;42.02
Rugs - Rugs (Floor Coverings);Chapter 57
Rugs - Rugs (Travelling);63.01
Rum;22.08
Rupture Appliances;90.21
Rushes (Plaiting Material);14.01
Rusks;19.05
Rust Preventatives;38.11
Rye;10.02 or 11.02 or 11.03 or 11.04
Rye Grass Seed;12.09
Sabres;95.06
Saccharin - Preparations - Containing Foodstuffs;21.06
Saccharin - Preparations - Containing Substances other than Foodstuff;38.24
Saccharin - Preparations - Saccharin and its Salts, Without Additives;29.25
Sachets - Scented;33.07
Sachets - Textile;63.05 or 63.07
Sacks, for the packing of Goods, of Woven Textile Material;63.05
Sacks (non Woven) Plastics;39.23
Saddlery;42.01
Safes, Base Metal;83.03
Safety Glass;70.07
Safety Helmets;65.06
Safety Pins - Copper;74.19
Safety Pins - Iron or Steel;73.19
Safety Razors;82.12
Saffron;09.10
Sago - Flour and Meal;11.06
Sago - Prepared;19.03
Sago - Starch;11.08
Sago and Tapioca, Substitute Starches, Prepared;19.03
Sailboards;95.06
Sailboats;89.03
Sails, Textile;63.09
Saithe (Coalfish);Chapter 3
Salad Cream, mayonnaise and Dressing;21.03
Salad Vegetables and Roots;Chapter 7
Salep Flour and Meal;11.06
Salmon - Live;03.01
Salmon - Fresh/Chilled;03.02
Salmon - Frozen;03.03
Salmon - Dried, Salted or in Brine, Smoked;03.05
Salmon - Canned, Prepared or Otherwise Preserved;16.04
Salt;25.01
Salts of Metallic Acids;28.41
Sandals;64.02 or 64.03 or 64.04 or 64.05
Sandblasting Machines, Including Nozzles;84.24
Sanding Tools;84.65 or 84.67
Sands, Natural ;25.05
Sandstone, Crude;25.16
Sanitary Towels, of Textile Wadding;56.01
Sanitary Towels, of Cellulose Wadding;48.18
Sanitary Wares - Aluminium;76.15
Sanitary Wares - Ceramic;69.10
Sanitary Wares - Copper;74.18
Sanitary Wares - Iron or Steel;73.24
Sanitary Wares - Plastics;39.22
Sanitary Ware (Ceramic) Making Machinery;84.74
Sanseviera (Bowstring Hemp);53.05
Sardines;Chapter 3
Sashes;61.17 or 62.17
Sateen's, Cotton;52.08 or 52.12
Satellites;88.02
Satellite Television Receivers;85.28
Satellite Launch Vehicles;88.02
Satins;50.07
Saucepans, Aluminium;76.15
Saucepans, of Iron or Steel;73.23
Saucepans, Copper;71.18
Sauces, Spicy;21.03
Sausage Casings of Plastics;39.17
Sausages;16.01
Saw Blade Blands;82.02
Saw Blades, for hand or machine saws;82.02
Sawdust;44.01
Sawing Machines - Metal Working;84.651
Sawing Machines - Wood Working;84.65
Saw (non ~Mechanical);82.02
Saws, Surgical;90.18
Scabbards for Side Arms;93.07
Scaffolding, of Iron or Steel;73.08
Scales;84.23 or 90.16
Scallops;03.07
Scandium;28.05
Scandium Compounds;28.46
Scanner, Computer;84.71
Scanning Electron Microscopes;90.12
Scarves;61.17 or 62.14
Scented Sprays, Empty;96.16
Scented Sachets;33.07
Schappe;50.03
Scheelite;26.11
School Compasses;90.17
Schumacks Rugs;57.02
Scissors;82.13
Scooters - Adult;87.16
Scooters - Children Only;95.03
Scooters, Mobility;87.03
Scooters, Motor;87.11
Scouring Preparations;34.05
Scramblers;85.43
Scrap Metal;See Under Constituent Material
Scraper Machines, Earth, Self Propelled;84.29
Scrapers (hand Tools);82.05
Screening Machinery, Mineral;84.74
Screening, Woven Wire, Aluminium;76.16
Screening, Woven Wire, Copper;74.19
Screens For Projectors;90.10
Screw Cutting Machines, Metal Working;84.59
Screwdrivers, Hand;82.05
Screw hooks and rings, Iron or Steel;73.18
Screws, Nickel;75.08
Sculptures, Original;97.03
Scythes;82.01
Sea Salt;25.01
Sealing Wafers of Cereal Flour;19.05
Dealing Waxes;32.14 or 34.04
Seals and Plombs, Base Metal;83.09
Seal Meat;02.08
Seals, Rubber;40.16
Seals Plastic;39.26
Searchlight Lorries;87.05
Searchlights;94.05
Seasonings, Mixed;21.03
Seat Belts;87.08
Seat Sticks;66.02
Seats (including aircraft and vehicle) and parts, thereof;94.01
Seaweed, raw;12.12
Secateurs;82.01
Sections - Aluminium;76.04
Sections - Copper;74.07
Sections - Iron or Steel;72.16 or 73.01
Sections - Iron or Steel or other Alloy Steel;72.28
Sections - Lead;78.03
Sections - Magnesium;81.04
Sections - Nickel;75.05
Sections - Tin;80.03
Sections - Zinc;79.04
Seed Cleaning Machines ;84.33
Seed ~Distributors;84.32
Seeds - Cereal;Chapter 10
Seeds - For Carving;14.04
Seeds - Leguminous Vegetable;07.13
Seeds - Oil;Chapter 12
Seeds - Spice;09.09
Seeds - Vegetable, other than Leguminous;12.09
Seismographs;90.15
Seismometers;90.15
Seger Cones;38.24
Selenium;28.04
Selnium Pigment Colours;32.06
Semen;05.11
Semi Conductor ~Machines and Apparatus For - Assembly of Semiconductor Devices or Electronic Integrated Circuits;84.86
Semi Conductor ~Machines and Apparatus For - Inspecting Semiconductor Wafers or Devices or for inspecting Photomasks or Reticles used in Manufacturing Semiconductor Devices;90.31
Semi Conductor ~Machines and Apparatus For - Lifting, Handling, Loading or Unloading of Boules, Wafers, Semiconductor Devices, Electronic Integrated Circuits and Flat Panel Displays;84.86
Semi Conductor ~Machines and Apparatus For - Manufacture of Semiconductor Boules or Wafers, Semiconductor Devices, Electronic Integrated Circuits or Flat Panel Displays;84.86
Semi Conductor ~Machines and Apparatus For - Manufacture or Repair of Masks and Reticles;84.86
Semi Conductor ~Machines and Apparatus For - Measuring or Checking Semiconductor Wafers or Devices;90.30
Semi Conductor Devices;85.41 or 85.42
Semolina;11.03
Sensitised paper, Paperboard and Cloth;37.03
Sensitised Plates - Unexposed;37.01
Sensitised Plate - Exposed but not Developed;37.04
Sensors;90.31
Separating Machines, Mineral;84.74
Servers - File for Digital Processing;84.71
Servers - For Data Transmission;84.71
Serviettes, paper;84.18
Servo Brakes;87.08
Servomotors;84.12 or 85.01
Sesamum Oil;15.15 or 15.18
Sesamum Seed;12.07
Set Top Boxes with a Hard Disc Drive;85.21
Set Top Boxes Without a Hard Disc Drive;85.28
Sewing Machines and Furniture Therefore;84.52
Sewing Machines for Book Binding;84.40
Sewing Thread - Of Cotton;52.04
Sewing Thread - Of Man Made Filament;54.01
Sewing Thread - Of Man Made Staple Fibre;55.08
Shafts, Transmission For Machinery;84.83
Shale;27.14 or 32.06
Shampoos;33.05
Shank Tools;82.07
Shantung;50.07
Shaper Tools;82.07
Shaping Machines, Metal Working;84.62
Share, Stock and Bonded Certificates;49.07
Sharpening Wheels, Discs, etc;68.04
Sharps;23.02
Shave Hooks;82.05
Shavers - Electric - Blades, Cutting Plates and Heads;85.10
Shavers - Electric - Complete and Other Parts;85.10
Shavers, Non Electric, Including Parts;82.12
Shaving Cream;33.07
Shawls, Scarves, Mufflers, Mantillas, Veils and the like - Other than Knitted or Crocheted;62.14
Shawls, Scarves, Mufflers, Mantillas, Veils and the like - Knitted or Crocheted;61.17
Shearing Machines (Metal Working);84.62
Shears, Grass;82.01
Shears, Metal Cutting (Hand Tools);82.03
Shears, Tailors;82.13
Sheath, Contraceptives, Rubber;40.14
Sheep;01.04
Sheep Shears (Machinery) ;84.36
Sheets (Bed Linen);63.02
Sheets, Metal - Aluminium;76.06
Sheets, Metal - Copper;74.09
Sheets, Metal -  Iron or Steel;72.08 to 72.10
Sheets, Metal - Iron or Steel of Stainless Steel;72.19
Sheets, Metal - Iron or Steel of other Alloy Steel;72.25
Sheets, Metal - Lead;78.04
Sheets, Metal - Magnesium;81.04
Sheets, Metal - Nickel;75.06
Sheets, Metal - Tin;80.04
Sheets, Metal - Zinc;79.05
Sheets, Plastics;39.18 or 39.19 or 39.20 or 39.21
Sheets of Rubber;40.05 or 40.08 or 40.17
Sheets, Tiles, etc of Asbestos Cement;68.11
Shellac;13.01
Shellfish;03.06 or 03.07 or 16.05
Shelling Machines;84.33 or 84.38
Shells, Artillery;93.06
Shells, Sea;05.08
Shelves and Shelving (Furniture) Floor Standing/Wall Mounted;94.03
Sherry;22.04
Shingle;25.17
Shin Guard;95.06
Ships;89.01 to 89.06
Ships Biscuits;19.05
Ships Bottom Compositions;32.08 or 32.10
Ships for Breaking Up;89.08
Ships Propellers;84.87
Ships Spare Parts, Classified to Appropriate Chapter;Not to Chapter 89
Shirt Blouses;61.06 or 62.06
Shirts - Men's or Boy's Knitted or Crocheted;61.05
Shirts - Men's or Boy's Other than Knitted or Crocheted;62.05
Shock Absorbers;87.08 or 87.09 or 87.14 or 87.16
Shoddy;51.04
Shoe Brakes;87.08
Shoe Horns, of Shell;96.01
Shoe Horns, of Metal;82.05
Shoe Cleaning Kits, Travel;96.05
Shoes;64.02 or 64.03 or 64.04 or 64.05
Shopping Bags;39.23 or 42.02
Shopping Trolleys;87.16
Shorts (other than Swimwear) - Men's and Boy's knitted or crocheted;61.03
Shorts (other than Swimwear) - Men's or Boy's other than Knitted or Crocheted;62.03
Shorts (other than Swimwear) - Women's or Girl's Knitted or Crocheted;61.04
Shorts (other than Swimwear) - Women's or Girl's other than Knitted or Crocheted;62.04
Shotguns;93.03
Shot, Iron or Steel;72.05
Shot, Lead (for Ammunition);93.06
Shoulder Pads;40.15 or 61.17 or 62.17
Shovels;82.01
Shower Gel;34.01
Showers (Electric);85.16
Shredding machines (Paper);84.72
Shrimps;03.06 or 16.05
Shrubs;06.02
Shuttles, Textile Machine (Except Sewing Machines);84.48
Siam Jute;85.03
Sickles;82.01
Sida;53.03
Side Arms (Bayonets, Swords, etc);93.07
Side Cars;87.11
Side Delivery Rakes;84.33
Sieves, Hand;96.04
Sieving, Woven Wire, Aluminium;76.16
Sieving, Woven Wire, Copper;74.19
Sight Testing Apparatus;90.18
Sign Plates, Base Metal, Complete;83.10
Signal Generators;85.43
Signalling Equipment, Electric;85.12 or 85.30 or 85.31
Signalling Equipment, Electro Mechanical ;86.08
Signalling Equipment, Mechanical - Non Electric;86.08
Signalling Whistles, etc;92.08
Silica Gel;28.11
Silicates;28.39
Silicates, Double or Complex;28.42
Siliceous Fossil Meals and Earths;25.12
Silicides;28.50
Silicon;28.04
Silicon Alloys and Products (including Transistors);38.18 or 38.24 Chapter 72 or 85.41
Silicones in primary Forms;39.10
Silk - Bolting Cloth;59.11
Silk - Cocoons, Suitable for Reeling;50.01
Silk - Cocoons, Unsuitable for Reeling;50.03
Silk - Fabrics, Knitted;60.01 or 60.02
Silk - Fabrics, Woven;50.07
Silk - Narrow Woven Fabrics;58.06
Silk - Noils;50.03
Silk - Pulled or Garneted Rags;50.03
Silk - Raw (not thrown);50.02
Silk - Waste;50.03
Silk - Yarn;50.04 to 50.06
Silk Worm Gut;50.06
Silkgrass;53.05
Sillimanite;25.08
Silver - Anodes;71.15
Silver - Chemicals;28.43
Silver - Coin;71.18
Silver - Jewellery, Gem Set or Not;71.13
Silver - Ore;26.16
Silver - Plated Wares - Cutlery;82.11 or 82.14 or 82.15
Silver - Plated Wares - Domestic Wares, Copper;74.18
Silver - Plated Wares - Domestic Wares, Iron or Steel;73.23
Silver - Plated Wares - Domestic Wares, Zinc;79.07
Silver - Plated Wares - Ornamental;83.06
Silver - Silversmiths Wares, Other than Jewellery;71.14
Silver - Unwrought or Semi Manufactured;71.06
Silver - Waste and Scrap;71.12
Silver - Wire;71.06
Simulators - Flight;88.05
Simulators - Other;85.43
Sinews;05.11
Sinks - Ceramic;69.10
Sinks - Iron or Steel;73.24
Sinks - Plastics;39.22
Sintered Metal Carbide Tools;82.07
Sirens, Electric;85.31
Sisal - Not Spun;53.05
Sisal - Rope, Twine;56.07
Sisal - Yarn;53.08
Sizing Additives and Agents;38.09
Sizing Machines;84.45 or 84.51
Skate Boards;95.06
Skates;95.06
Skating Boots - With Skates attached;95.06
Skating Boots -  Without Skates;Chapter 64
Skin Care Preparations;33.04
Skins - Bird;05.05 or 67.01
Skins - Fur, Raw;43.01
Skins - Other, Raw;41.01 or 41.03 or 42.02
Skins - Waste;05.11
Skip Hoists;84.28
Skirt and Divided Skirts - Women's and Girls Knitted or Crocheted;61.04
Skirts and Divided Skirts - Women's and Girls other than Knitted or Crocheted;62.04
Skirts, Textile;61.04 or 62.04
Skis (Snow);95.06
Ski Suits - Knitted or Crocheted;61.12
Ski Suits - Other than Knitted or Crocheted;62.11
Skylight Frames, Zinc;79.07
Slag (Iron or Steel);26.18 or 26.19
Slag Wool;68.06
Slate, Crude;25.14
Slate, Worked and Articles thereof;68.03
Slates, Drawing;96.10
Sleepers, Railway or Tramway, of Wood;44.06
Sleeping Bags, Filled;94.4
Sleeves, Clothing;61.17 or 62.17
Slide Fasteners - Zips;96.07
Slide Projectors;90.08
Slings, Wire, Iron or Steel;73.12
Slippers;64.02 to 64.05
Slips, Plant;06.02
Slips, Underwear;61.08 or 62.08
Slotting machines, Metal Working;84.61
SMART Cards, with Micro Chips;85.23
SMART Card Readers;84.71
Smocks;61.14 or 62.11
Smoke Alarms;85.31 or 90.22 or 90.27
Smoke Detectors;85.31 or 90.22 or 90.27
Smoothing Irons, Electric;85.16
Snails, other than Sea Snails;03.07
Snap Fasteners (for Clothing, Household Linen etc);96.06
Snoods;65.05
Snorkels;95.06
Snow, Imitation;95.05
Snow Ploughs - Self Propelled;84.30
Snow Ploughs, Not Self Propelled;84.30
Snow skis;95.06
Snuff;24.03
Soap, Soap Flakes and Powders;34.01
Soap, Substitutes;34.02
Soap stocks;15.22
Socket Set;82.04
Sockets, Electrical;85.35 or 85.36
Socket Spanners;82.04
Socks;61.15 or 62.17
Soda Ash;28.36
Sodium Bicarbonate (Bicarbonate of Sofa);28.36 or 30.04
Sodium Chloride;25.01
Sodium Nitrate;31.02 or 31.05
Softboard;44.11
Soft Soap;34.01
Soft Toys;95.03
Soil Heating Apparatus, Electric;85.16
Solar Cells;85.41
Solder - Base Metal, Coated or Cored with Flux Material ;83.11
Solder - Predominantly of Lead;78.01 or 78.03
Solder - Predominately of Tin - Cast Sticks;80.01
Solder - Predominately of Tin - Wire;80.03
Soldering Machines and Apparatus, Electric;85.15
Solubles - Fish;23.09
Solubles - Marine Mammal;23.09
Solvents, Composite, Organic for Varnish, etc;38.14
Soot Removers;84.04
Sorbitol - Chemically Defined;29.05
Sorbitol - Other;38.24
Sorghum Tops;14.03
Sorghums, including Grain Sorghum;10.07
Sorting boxes, office, of base metal;83.04
Sorting Machines - Coin;84.72
Sorting Machine - Mineral;84.74
Sorting Machine - Punched Card;84.71
Sou'westers;65.05
Sound Amplifier Sets;85.18
Sound Cards for Computers;84.71
Sound Recorders;85.19
Sound Recorders and Reproducer;85.19
Sound Recording and Reproducing Apparatus combined with a Radio Receiver;85.27
Sound Reproducers;85.19
Sound Track, Exposed and Developed, Cinematographic;37.06
Soups;21.04
Sowing Machinery;84.32
Soya Bean Cake and Meal ;23.04
Soya Bean Flour (Non Defatted);12.08
Soya Bean Oil;15.07 or 15.16 or 15.18
Soya Beans;12.01
Spa Baths;90.19
Spa Waters;22.01
Spa Waters, Flavoured;22.02
Space Heaters, Electric;85.16
Spade Terminals;85.36
Spades;82.01
Spaghetti;19.02
Spangles, Base Metal;83.08
Spanners;82.04
Spark Erosion Machines, Metal Working;84.56
Spark Ignition, Petrol Engines;84.07
Spark Plugs for Internal Combustion Engine;85.11
Spats;64.06
Specific Gravity Apparatus - Balances;90.16
Specific Gravity Apparatus - Bottles;70.17 or 90.25
Specific Gravity Apparatus, Hydrometers;90.25
Spectacle Cases;42.02
